rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Nate Clements,Cornerback,2007-2014 (FA: 2015),27,8,"$80,000,000","$10,000,000"
2,LaRon Landry,Safety,2007-2011 (FA: 2012),22,5,"$41,500,000","$8,300,000"
19,Asante Samuel,Cornerback,2007-2007 (FA: 2008),26,1,"$7,790,000","$7,790,000"
5,Troy Polamalu,Safety,2007-2011 (FA: 2012),25,5,"$33,000,000","$6,600,000"
8,Roy Williams,Safety,2007-2010 (FA: 2011),25,4,"$25,200,000","$6,300,000"
3,Darrelle Revis,Cornerback,2007-2012 (FA: 2013),21,6,"$37,311,500","$6,218,583"
4,Charles Tillman,Cornerback,2007-2013 (FA: 2014),26,6,"$37,000,000","$6,166,667"
6,Deon Grant,Safety,2007-2012 (FA: 2013),27,6,"$31,825,000","$5,304,167"
7,Michael Lewis,Safety,2007-2012 (FA: 2013),26,6,"$29,600,000","$4,933,333"
10,Fred Smoot,Cornerback,2007-2011 (FA: 2012),17,5,"$21,000,000","$4,200,000"
13,Jason David,Cornerback,2007-2010 (FA: 2011),24,4,"$15,000,000","$3,750,000"
9,Sheldon Brown,Cornerback,2007-2012 (FA: 2013),27,6,"$22,275,000","$3,712,500"
11,Shawntae Spencer,Cornerback,2007-2012 (FA: 2013),24,6,"$20,425,000","$3,404,167"
12,Jordan Babineaux,Safety,2007-2012 (FA: 2013),24,6,"$17,000,000","$2,833,333"
14,Leon Hall,Cornerback,2007-2011 (FA: 2012),22,5,"$13,600,000","$2,720,000"
15,Aaron Ross,Cornerback,2007-2011 (FA: 2012),24,5,"$13,500,000","$2,700,000"
20,Phillip Buchanon,Cornerback,2007-2008 (FA: 2009),26,2,"$5,000,000","$2,500,000"
16,Michael Griffin,Free Safety,2007-2011 (FA: 2012),22,5,"$11,500,000","$2,300,000"
32,Travis Fisher,Cornerback,2007-2007 (FA: 2008),27,1,"$2,250,000","$2,250,000"
40,Ken Hamlin,Safety,2007-2007 (FA: 2008),26,1,"$2,000,000","$2,000,000"
17,Reggie Nelson,Free Safety,2007-2011 (FA: 2012),23,5,"$9,550,000","$1,910,000"
18,Brandon Meriweather,Strong Safety,2007-2011 (FA: 2012),23,5,"$8,765,000","$1,753,000"
65,Jordan Babineaux,Safety,2007-2007 (FA: 2008),24,1,"$1,300,000","$1,300,000"
65,Gibril Wilson,Safety,2007-2007 (FA: 2008),25,1,"$1,300,000","$1,300,000"
65,Randall Gay,Cornerback,2007-2007 (FA: 2008),25,1,"$1,300,000","$1,300,000"
65,Yeremiah Bell,Safety,2007-2007 (FA: 2008),29,1,"$1,300,000","$1,300,000"
21,Chris Houston,Cornerback,2007-2010 (FA: 2011),22,4,"$4,250,000","$1,062,500"
22,Eric Weddle,Free Safety,2007-2010 (FA: 2011),22,4,"$4,165,000","$1,041,250"
23,Quintin Mikell,Safety,2007-2010 (FA: 2011),26,4,"$4,000,000","$1,000,000"
81,Mike Doss,Safety,2007-2007 (FA: 2008),26,1,"$1,000,000","$1,000,000"
83,Will James,Cornerback,2007-2007 (FA: 2008),27,1,"$900,000","$900,000"
84,Sammy Knight,Safety,2007-2007 (FA: 2008),31,1,"$860,000","$860,000"
85,Von Hutchins,Cornerback,2007-2007 (FA: 2008),26,1,"$850,000","$850,000"
85,Keith Smith,Cornerback,2007-2007 (FA: 2008),27,1,"$850,000","$850,000"
85,Jacques Reeves,Cornerback,2007-2007 (FA: 2008),24,1,"$850,000","$850,000"
85,Nathan Jones,Cornerback,2007-2007 (FA: 2008),24,1,"$850,000","$850,000"
85,Benny Sapp,Cornerback,2007-2007 (FA: 2008),25,1,"$850,000","$850,000"
85,Glenn Earl,Safety,2007-2007 (FA: 2008),25,1,"$850,000","$850,000"
62,Jabari Greer,Cornerback,2007-2008 (FA: 2009),24,2,"$1,665,000","$832,500"
24,Eric Wright,Cornerback,2007-2010 (FA: 2011),22,4,"$3,220,000","$805,000"
29,Keith Lewis,Safety,2007-2009 (FA: 2010),25,3,"$2,395,000","$798,333"
25,Josh Wilson,Cornerback,2007-2010 (FA: 2011),22,4,"$3,084,000","$771,000"
92,Ralph Brown,Cornerback,2007-2007 (FA: 2008),28,1,"$720,000","$720,000"
92,Duane Starks,Cornerback,2007-2007 (FA: 2008),32,1,"$720,000","$720,000"
26,Gerald Alexander,Safety,2007-2010 (FA: 2011),23,4,"$2,867,000","$716,750"
27,Sabby Piscitelli,Safety,2007-2010 (FA: 2011),23,4,"$2,770,000","$692,500"
98,Donnie Nickey,Safety,2007-2007 (FA: 2008),26,1,"$635,000","$635,000"
70,Jon McGraw,Safety,2007-2008 (FA: 2009),27,2,"$1,240,000","$620,000"
28,Marcus McCauley,Cornerback,2007-2010 (FA: 2011),23,4,"$2,451,000","$612,750"
73,Mike Adams,Free Safety,2007-2008 (FA: 2009),25,2,"$1,215,000","$607,500"
